StockCode,dayofweek,month,ActualQuantity,PredictedQuantity
1594,1,1,8,9.202047619047619
291,1,4,16,19.805666666666667
1774,2,2,3,5.710833333333333
1753,0,5,6,2.1775
2671,1,2,3,16.812
683,3,12,1,2.0328888888888885
1579,6,10,25,22.839000000000002
1850,2,9,2,2.10147619047619
1054,3,12,12,13.971400793650792
1636,0,10,2,6.2333333333333325
6,4,3,4,18.668000000000003
1338,0,11,3,5.936833333333334
1709,0,12,13,1.697
1104,1,7,2,3.3462619047619047
3254,4,12,25,53.19884126984129
804,2,12,16,50.23566666666666
1062,3,8,18,57.73766666666668
803,0,3,36,16.28083333333333
769,4,12,40,43.006857142857136
3619,4,12,1,1.24
1307,2,2,2,2.309
1954,0,10,82,23.559055555555563
2361,3,10,9,11.9015
1542,1,6,12,3.9219999999999993
2143,3,8,6,12.776738095238096
1713,2,5,1,2.458333333333333
2298,2,11,1,1.24
1503,2,9,76,23.99366666666667
2225,0,11,1,5.133523809523808
11,2,9,24,24.23916666666667
2519,4,3,12,14.181
1026,4,12,10,14.892714285714288
24,3,7,3,1.9144999999999999
925,2,11,4,14.77890476190476
2494,4,9,3,5.406095238095239
1229,4,4,24,14.836166666666667
3136,6,1,5,9.25607142857143
2119,3,9,15,13.161499999999998
775,0,7,1,4.690666666666667
452,2,4,4,6.659333333333333
1612,4,8,6,11.375
885,2,8,1,5.837166666666666
3331,1,11,3,5.006558441558442
2675,6,3,24,9.018333333333334
3735,3,10,3,2.9907142857142857
1530,4,10,20,45.714293650793635
1506,3,1,2,7.888833333333333
386,3,5,8,14.879000000000003
1414,3,5,1,22.97
173,4,11,44,125.50750000000002
1371,6,6,5,5.378666666666667
869,6,3,3,4.21702380952381
925,1,5,1,10.608773809523809
2882,1,12,27,90.2265396825397
385,0,12,8,13.422000000000008
885,1,6,3,2.709666666666667
2080,3,8,25,61.07303571428572
174,1,10,65,82.48434523809523
1452,4,11,83,132.26883333333336
1734,2,8,1,1.04
1379,2,7,1,5.621833333333334
503,6,4,1,14.9875
2160,6,10,18,6.579884920634921
1100,2,10,2,8.843380952380953
1533,0,9,4,5.609142857142857
1870,0,7,2,1.7326666666666668
201,0,11,36,2.13
2752,4,9,22,7.249428571428572
1376,0,3,6,2.524833333333333
714,6,3,1,1.955
407,1,6,5,7.473166666666666
2689,0,3,1,10.323809523809524
1708,1,10,4,2.7876190476190477
3135,0,2,2,6.174833333333334
3573,3,1,1,1.15
555,4,5,48,73.89
1470,0,11,15,25.003642857142857
2862,3,12,12,33.79875
11,3,6,1248,126.90350000000001
1916,0,11,1,7.373333333333332
2685,4,12,10,8.897166666666667
1525,1,3,6,14.55942857142857
1931,4,11,180,49.35749999999999
1135,6,8,3,5.075119047619047
408,1,11,3,13.968357142857139
2657,3,8,122,90.03669047619047
2136,0,5,3,13.48466666666667
856,4,9,1,8.111428571428569
2215,2,11,6,32.437888888888885
1793,0,2,2,22.066666666666666
1872,3,9,24,11.763333333333332
901,2,4,23,66.89421428571428
2667,0,3,2,3.9326666666666665
1192,6,5,1,19.28505555555555
1914,3,4,4,9.959833333333332
1093,0,10,2,19.965833333333332
3471,0,11,12,24.06857142857143
904,4,10,22,65.26538095238094
2927,6,12,1,105.96269047619047
1856,0,11,26,65.91380952380952
2688,6,5,15,3.061619047619048
3340,4,8,6,2.457047619047619
1448,3,11,28,22.77988095238095
1755,4,4,24,72.4427380952381
450,1,3,38,48.090380952380954
1493,3,12,14,39.36674603174603
2177,4,12,3,44.163000000000004
1761,0,11,9,5.673285714285714
233,2,7,2,2.971857142857143
2955,6,10,2,1.975
2017,3,5,102,186.4897023809524
2015,0,9,24,14.587500000000002
1012,0,10,1,9.907833333333333
1666,4,8,1,8.62
1479,1,1,1,2.890166666666667
1316,1,4,48,13.052249999999999
1849,1,3,12,10.801642857142856
817,1,4,1,3.7766666666666664
1761,0,10,2,5.244
753,1,8,1,6.953166666666666
896,6,5,27,8.48
376,0,12,1,4.912166666666667
3223,4,2,5,3.5743333333333336
290,2,7,5,9.965166666666667
999,4,10,1,11.295452380952378
146,1,9,3,2.231833333333334
581,4,9,1,9.440523809523809
1385,3,12,4,4.279666666666666
3395,0,4,4,18.708809523809524
3593,3,12,264,23.78
1820,2,12,1,39.03582142857144
3180,1,3,8,1.3811666666666667
894,4,4,4,23.102500000000006
3378,1,9,1,3.4429999999999996
937,0,8,1,6.19863888888889
873,1,8,1,10.100595238095238
3812,2,12,6,3.24
931,4,5,24,21.67
2351,3,11,1,24.382833333333327
2859,0,7,2,40.46916666666666
1780,4,1,12,13.84
993,6,9,24,28.766380952380956
175,3,1,25,29.100138888888893
871,2,8,12,6.5045
1463,1,9,7,5.190333333333333
2348,3,11,6,7.556166666666667
2864,3,8,12,8.286190476190479
743,0,12,1,9.504333333333333
1097,3,3,10,23.374412087912088
100,6,12,7,4.401666666666666
888,0,12,1,10.147642857142857
3007,6,1,7,3.56
1260,2,9,12,19.23966666666666
1004,3,2,16,9.001333333333333
85,4,7,10,6.981666666666667
3821,1,8,1,2.78
2856,2,12,55,25.632089466089468
930,2,11,3,7.894285714285713
2026,6,10,2,6.076666666666666
1636,6,2,1,7.6129999999999995
2585,0,8,4,4.128
1431,2,10,24,22.746
288,2,2,28,30.112666666666666
1170,3,3,6,79.7675
1314,0,4,5,12.598333333333334
311,3,9,60,17.545166666666667
150,3,4,1,3.306000000000001
1627,1,12,26,12.054642857142856
1473,3,12,7,10.415892857142858
231,1,4,1,16.8175
3346,3,4,2,28.642047619047617
1336,1,1,1,6.645154761904762
1635,2,12,5,3.700666666666666
2023,2,11,2,5.709809523809523
1674,2,7,6,3.7253333333333334
626,0,3,24,15.236119047619047
785,0,10,3,4.2065
137,0,7,24,50.97
2917,2,8,1,10.554523809523808
3311,4,5,1,9.274166666666666
723,4,1,1,6.155952380952381
289,6,1,9,18.915
861,1,3,12,4.9449047619047635
1595,1,2,64,6.6212380952380965
1614,4,5,2,11.551666666666668
626,6,10,12,16.916
816,3,8,10,21.356333333333332
2050,0,6,60,24.376833333333334
1761,0,3,8,7.628527777777777
951,0,4,15,16.376738095238096
1273,6,5,2,13.067833333333338
2038,0,10,27,11.156420634920638
3313,3,1,2,5.5443452380952385
3014,6,11,12,14.393333333333334
1760,2,7,9,2.75
175,3,12,10,18.12747435897436
3463,0,1,14,34.44383333333334
428,4,9,2,5.827452380952382
1361,3,12,14,3.2583333333333337
2278,2,11,18,11.558738095238095
1076,2,3,1,1.8316666666666668
1657,3,12,2,7.367333333333332
2095,2,9,5,7.022857142857142
1412,6,11,1,3.357023809523809
543,0,10,2,3.737333333333333
1453,0,10,26,39.49105555555556
2612,2,3,1,4.4
3461,2,11,40,50.93473412698411
3490,3,10,24,1.8255000000000001
1525,1,4,1,3.478500000000001
2818,1,10,1,4.591
765,2,1,5,4.836166666666665
1680,4,6,1,5.961666666666666
1702,1,6,1,3.06
385,2,11,40,12.140650793650796
15,1,4,2,3.554285714285714
1036,6,9,1,2.600166666666667
1420,2,1,6,21.575833333333332
1567,6,5,14,8.852666666666668
2497,3,9,12,12.608333333333333
1300,1,6,120,29.202333333333335
1495,2,5,3,2.49
1537,2,12,1,2.807809523809523
1598,4,9,12,12.507857142857144
2745,1,8,1,3.9416666666666664
1539,3,7,25,6.771666666666665
1429,0,3,13,12.836333333333332
1464,3,9,6,6.922666666666665
1800,3,5,1,36.926809523809524
857,6,5,14,4.775
418,6,5,6,4.64
1677,0,12,6,18.205797619047615
504,3,10,12,11.330119047619046
981,3,9,120,41.888999999999996
2212,2,11,1,10.884738095238095
3059,1,2,49,14.01
2246,6,10,2,4.097833333333333
1272,3,5,20,33.282333333333334
776,0,12,2,12.534999999999998
652,1,1,2,8.27175
1639,6,4,12,8.661333333333333
1921,1,5,2,9.533119047619046
1758,1,11,1,2.3989999999999996
2015,1,5,6,36.511869047619044
840,3,12,6,18.175071428571428
1339,6,3,4,13.37516666666667
850,1,9,3,7.556309523809524
1222,3,4,6,1.4088333333333332
926,0,10,51,16.735159451659452
2573,1,12,1,1.9733333333333334
649,6,5,6,6.706503968253968
57,0,2,25,24.76
642,0,12,126,5.104166666666667
1,1,6,48,23.992444444444445
3814,3,10,1,1.6483333333333332
667,2,6,24,10.054333333333332
2542,2,9,1,13.451738095238097
1256,4,9,1,4.007976190476191
2305,6,10,2,17.21
1295,4,10,2,8.416059523809524
485,0,10,72,41.83114285714285
1017,6,11,6,1.3931666666666667
1908,3,8,1,2.163190476190476
2971,4,4,1,1.245
1000,0,12,5,6.232787878787877
1333,1,11,2,2.687
1861,0,10,4,11.467666666666666
1274,4,8,7,16.213571428571427
1070,0,11,5,55.77833333333332
134,3,3,6,3.3741666666666674
2186,1,11,259,31.552607142857145
1369,3,11,12,6.7503333333333355
1831,4,8,6,8.115333333333332
2502,4,7,1,13.318166666666668
956,3,6,12,14.814928571428569
3296,4,1,1,8.617119047619047
3411,2,10,8,8.83354761904762
900,0,10,6,7.881666666666666
1803,1,9,5,2.8843809523809525
2880,2,1,4,2.378
1976,1,4,14,10.286023809523808
1213,0,1,6,1.806
165,2,7,3,8.405059523809523
2121,1,11,9,23.24734415584416
2277,2,10,18,3.918857142857143
868,4,11,14,10.708380952380951
1887,1,11,10,10.64557142857143
4,0,12,4,5.345833333333332
1581,4,12,12,1.7906666666666669
768,6,7,14,29.21368253968253
3377,1,1,1150,87.29830555555554
1561,0,2,3,2.9976785714285707
778,0,8,4,13.123999999999999
1198,3,7,6,9.3
3325,3,2,12,4.282333333333334
1853,6,7,5,19.851333333333333
1535,2,2,1,15.913404761904763
1765,2,1,12,15.690706349206348
911,3,7,4,2.1923333333333335
833,6,3,36,27.948
1757,3,10,6,4.092261904761905
1450,2,11,20,18.410886724386724
1054,4,11,23,12.744380952380952
747,2,11,1,4.156261904761904
1811,3,7,1,153.15066666666667
942,0,1,12,10.691119047619047
277,6,5,1,3.75
291,2,11,2,16.016499999999997
2204,0,11,2,35.905
348,0,8,24,3.0328571428571434
628,4,8,36,17.017333333333333
2801,4,8,24,408.7613333333333
377,2,9,24,17.874000000000002
1558,0,9,4,3.9
455,0,5,20,10.391333333333332
2993,3,7,1,2.5375
792,0,1,40,10.09331746031746
2981,6,5,16,4.204666666666666
1954,1,9,49,35.09309523809524
3402,3,12,2,1.6833333333333333
464,6,1,2,1.9666666666666668
794,0,1,2,16.85847619047619
398,1,5,2,8.655
177,1,5,37,39.26283333333333
2853,2,2,19,11.808333333333332
3040,2,4,2,2.7026666666666666
336,1,8,12,12.045
1537,3,2,6,6.301
3340,2,2,1,3.776682539682541
1472,4,11,85,19.779999999999994
1406,3,1,2,10.223333333333333
1625,4,3,1,11.925833333333333
1739,1,8,1,1.8
1774,2,8,2,3.5216666666666656
1130,4,4,17,13.609095238095238
1100,0,8,3,2.930476190476191
2019,0,10,10,8.312714285714287
2887,4,5,1,1.15
1147,2,7,4,13.8205
634,6,3,10,2.5825
2548,0,2,1,9.940595238095238
1099,3,9,2,2.653452380952381
12,1,9,24,20.968666666666667
1147,3,4,2,16.081166666666665
860,2,2,14,13.187000000000003
3264,6,6,1,4.265416666666667
1840,1,9,2,7.383166666666664
1670,1,12,12,12.610333333333335
1886,4,9,8,10.36020238095238
868,4,6,1,2.634547619047619
1585,4,12,12,2.9716666666666662
1071,1,2,6,2.7190000000000003
569,2,7,1,6.511
3189,3,12,1,3.058333333333333
1257,0,2,1,4.572547619047618
1528,3,2,15,28.343606060606064
1013,4,10,1,4.008666666666667
517,2,8,2,9.110238095238095
1644,6,5,1,4.95
2933,4,10,36,62.83177380952382
29,2,8,2,23.425
2161,0,12,2,11.117
1260,2,1,3,29.237000000000002
1533,1,10,13,3.2226666666666666
3654,0,10,4,2.720535714285713
1385,0,6,4,1.3605555555555555
2170,3,11,12,32.567428571428565
1346,1,8,1,9.802
764,2,7,1,2.1016666666666666
980,6,4,1,22.03333333333333
2004,0,9,1,13.008
1435,2,9,12,9.566166666666668
432,2,11,24,12.286666666666667
3134,2,7,7,7.49952380952381
1492,1,5,12,111.75364285714288
606,2,1,1,2.618333333333333
1452,4,10,58,59.661547619047624
2549,0,7,54,64.1895
3097,2,5,2,2.4833333333333334
1729,3,9,27,38.03483333333333
3209,6,1,4,4.0925
906,2,7,10,6.766333333333333
295,3,9,5,29.058833333333332
1403,1,4,2,4.298666666666667
1312,4,9,5,5.721404761904763
2574,0,1,3,5.699166666666667
1708,3,5,4,4.9638333333333335
2691,1,7,4,3.0743333333333327
879,4,1,1,11.58
1082,1,10,6,7.296488095238095
641,0,11,2,2.647
1972,0,11,3,18.689666666666668
1798,0,12,6,3.9233333333333325
1652,3,6,2,9.994321428571428
1099,3,3,2,3.4984285714285708
606,1,6,4,3.0726666666666667
1752,3,10,1,4.861
1576,4,7,25,38.14333333333334
2036,4,7,48,45.38
850,0,6,12,3.043333333333333
3806,4,12,1,1.5181666666666667
1733,2,4,8,7.02
97,1,12,72,79.32875
82,1,4,1,1.52
1908,2,6,1,1.4067619047619044
232,1,9,4,4.143404761904761
1004,1,5,8,39.26284451659452
893,4,9,132,27.43494047619048
1148,0,6,4,4.015666666666666
431,1,5,2,3.3369999999999997
305,4,2,1,1.9570714285714286
2168,6,9,19,11.551047619047615
1231,3,11,2,11.450452380952381
2020,0,6,36,9.297666666666666
1533,6,11,1,9.517166666666663
1509,2,9,2,5.876333333333334
1631,0,7,6,1.26
1350,6,10,31,14.961044372294372
2856,2,8,12,44.4152619047619
1408,6,4,4,42.185
2230,0,9,1,8.022
1710,3,7,8,6.715357142857143
2860,1,10,2,2.219404761904762
1663,2,11,8,16.857904761904766
1270,0,10,5,2.7629761904761905
2108,3,9,36,39.122678571428565
2788,3,12,1,10.803285714285714
1084,6,1,6,10.546666666666667
1079,1,9,10,2.422
2227,1,10,5,31.046547619047615
1384,2,3,2,4.736000000000001
2467,2,1,6,1.7323333333333335
2528,2,2,1,2.3034444444444446
312,3,12,3,26.6722380952381
1001,2,11,1,5.435
528,0,12,12,4.9863333333333335
1868,0,11,1,1.7525000000000004
1028,0,4,1,1.8914523809523809
823,3,11,75,24.81
2209,2,10,48,73.8161746031746
143,2,2,2,19.677880952380953
2104,6,6,10,9.954333333333334
930,6,7,12,21.772
1017,4,9,20,19.06266666666667
657,1,11,5,2.75
1443,4,7,29,7.597857142857142
1963,2,11,1,4.779833333333333
1935,1,9,50,4.6635
1888,2,7,6,6.83
185,3,8,1,9.955595238095237
1555,1,3,11,1.015
1563,0,4,1,5.233666666666667
3255,0,5,18,2.5135
252,0,12,1,2.5390476190476194
1916,3,9,12,13.433000000000002
1226,0,4,9,10.643928571428571
852,1,4,14,10.7806746031746
3250,3,5,1,101.41583333333334
2130,0,10,8,58.905214285714294
1371,3,8,360,252.3482222222222
962,2,8,12,11.364246031746031
290,4,2,1,12.8555
3483,1,3,144,88.36
165,6,12,1,10.597999999999999
1815,1,6,12,11.406238095238095
303,1,8,3,2.824
3126,3,10,4,3.748166666666666
1260,0,5,5,6.182500000000001
1563,1,5,6,4.682857142857142
2895,0,11,1,3.3765000000000005
3354,2,3,1,11.246666666666664
2672,1,7,5,9.285333333333334
1289,4,2,1,2.4016666666666664
3781,1,3,1,1.71
2092,3,8,5,49.79640476190477
1852,2,11,24,51.19882142857143
312,3,9,48,15.061666666666667
3392,1,8,21,13.5975
1346,2,3,2,12.999500000000001
769,1,2,33,37.978833333333334
439,3,11,4,20.852857142857143
1384,2,2,2,3.4500952380952383
944,0,6,12,20.36666666666667
1029,6,12,39,19.190833333333334
905,1,3,8,4.767833333333334
1613,1,11,4,5.934000000000001
2537,6,11,12,4.611000000000001
3229,3,12,48,12.7775
1718,3,12,60,41.57483333333334
2366,2,11,4,10.711190476190477
1452,4,10,66,59.661547619047624
1752,6,5,2,1.9395833333333334
2813,1,7,2,5.491833333333334
3728,2,1,1,1.5118333333333334
2533,6,7,11,13.06
2517,1,6,2,1.785
2167,4,11,10,37.13247619047619
2586,1,9,2,7.834666666666667
8,6,3,2,15.85
1595,3,7,5,7.566142857142856
1839,4,9,24,9.261833333333334
1528,0,3,3,8.093833333333334
1307,4,12,3,6.684666666666667
1813,3,8,264,83.7960873015873
1450,2,8,12,5.341666666666668
2712,2,12,5,70.55633333333333
1361,2,6,1,7.121666666666666
164,3,4,5,13.58133333333333
1594,4,8,36,5.724749999999999
1415,3,11,3,11.09728571428571
1515,3,12,2,21.623
1423,4,9,3,98.99314285714289
2026,2,5,8,7.3825
2859,2,7,5,7.522833333333335
2375,4,10,25,30.21333333333333
621,0,4,25,28.38333333333333
1451,4,3,2,13.31267857142857
1229,1,11,1,6.294666666666667
549,3,3,12,12.918214285714285
632,4,5,1,20.685333333333336
2865,4,2,3,6.241666666666666
3359,4,8,115,23.4169126984127
1715,4,12,8,7.430869047619048
3524,3,9,2,1.535
2614,2,7,1,2.32
1652,0,9,3,7.129583333333333
783,3,11,14,3.732079365079365
803,2,9,2,4.812476190476191
1401,6,12,1,2.1996666666666664
240,1,12,2,6.115
376,3,11,2,13.094142857142858
1875,1,8,2,2.01
2607,3,9,5,12.362055555555557
20,3,9,2,3.16
2231,0,10,2,4.852000000000001
1687,4,6,2,3.5741666666666663
1596,0,10,106,9.96681349206349
1833,2,12,48,14.411333333333335
717,0,4,1,38.85366666666667
2196,0,10,12,13.7745
1999,3,6,6,6.9025
2755,3,12,4,5.471333333333333
1843,4,8,36,9.059642857142858
1350,1,2,14,17.82570238095237
1857,2,8,2,3.2729047619047615
924,2,11,1,21.27933333333333
1065,1,9,3,19.703333333333333
1344,1,2,12,6.526
2252,6,11,5,3.8406666666666665
441,2,1,2,3.1865000000000006
2157,3,10,18,27.781785714285714
2679,4,8,1,27.104166666666664
1098,4,12,2,12.303416666666665
3066,3,6,30,27.25242460317461
2280,6,10,2,11.198
1224,3,2,24,2.8466428571428577
1524,3,12,1,15.312154761904766
1271,0,8,34,17.609833333333334
1443,3,1,4,5.579
836,0,1,1,4.381619047619048
2351,4,11,2,6.380333333333333
522,2,8,3,15.052833333333336
1958,6,11,2,9.179714285714285
779,3,2,24,9.442
1800,1,8,1,2.533
1503,4,10,1,25.746666666666666
177,4,9,23,29.090452380952385
993,1,12,12,18.704333333333334
1590,3,9,5,3.880690476190476
1221,0,5,24,27.831714285714284
1761,4,8,6,6.900833333333333
3463,1,2,4,7.86375
955,6,5,12,13.106
879,6,11,5,7.745333333333332
2098,1,7,36,11.523119047619053
751,2,11,4,2.821833333333334
2121,4,7,1,4.848619047619048
2013,0,5,1,7.6437857142857135
2026,0,11,1,5.794333333333334
1316,0,12,1,1.3825
1317,3,12,2,6.953904761904761
1958,1,11,3,23.64193650793651
2264,4,9,1,33.79511111111111
2658,6,3,14,15.239357142857141
1854,3,11,2,38.701297619047615
792,3,6,2,1.3765714285714283
3372,1,11,6,7.305666666666666
3301,6,11,2,5.1195
785,2,12,4,7.93809523809524
1508,1,5,5,1.616166666666666
235,2,6,1,12.625
860,1,7,1,12.760333333333335
1680,6,11,24,18.953333333333333
907,3,6,2,20.0225
892,2,10,29,14.504500000000002
450,6,3,2,9.35
3815,2,1,1,1.69
287,3,3,84,9.099833333333333
881,6,8,6,7.698333333333331
832,1,10,12,46.98237301587301
2853,3,9,4,2.8655
2675,2,11,35,25.525166666666664
869,1,5,1,11.420595238095236
1347,0,7,18,10.445
1585,2,3,24,20.876000000000005
1029,3,11,15,17.123749999999994
2175,2,8,6,2.915
268,1,2,13,16.996333333333336
1728,4,11,33,179.38833333333332
1511,0,1,1,5.47
344,3,11,6,17.17070238095238
746,0,10,17,2.840964285714286
1268,2,7,13,21.06547619047619
2867,3,9,3,20.28773809523809
2218,1,11,1,5.686999999999999
3403,1,10,1,2.412
1801,0,10,2,6.258440476190475
1514,2,12,4,4.629166666666666
1820,0,11,16,40.142587301587305
878,2,7,48,6.5015670995671
896,2,2,2,25.902222222222225
486,0,11,1,20.70216666666667
2512,2,1,1,2.8593333333333337
734,0,2,6,4.99
2089,0,6,26,32.548047619047615
1791,1,11,1,32.63142857142857
1473,2,10,12,13.041000000000002
1934,2,9,24,3.7633928571428568
2047,2,10,9,42.1545
2200,0,9,16,101.21989285714284
1317,6,1,2,2.1454999999999997
2332,2,11,20,23.894619047619045
1489,6,12,3,7.067666666666668
1258,2,5,1,2.558404761904762
2466,6,9,12,2.16
1182,6,7,5,4.4399999999999995
1452,0,7,48,20.8125
1075,0,11,1,6.557309523809525
825,2,11,2,5.949333333333333
1634,4,1,98,24.24804761904762
1198,6,3,6,9.328000000000001
9,2,11,32,12.331571428571431
2509,6,10,8,8.82
174,6,8,13,18.34083333333333
336,4,4,2,9.101666666666667
655,0,9,12,7.7680952380952375
2618,4,1,2,1.32
995,2,4,3,15.461666666666668
746,3,11,13,7.301833333333334
1568,0,7,27,15.898142857142862
2657,6,12,5,12.761011904761904
3849,3,3,1,1.11
1998,6,9,14,14.967
1755,1,5,5,69.658
675,6,10,1,1.9816666666666665
2007,6,10,5,15.75142857142857
692,4,10,1,7.3
2650,1,7,1,20.4625
887,2,9,16,15.88243650793651
1757,1,9,2,67.50466666666667
279,1,7,1,2.228
2686,1,5,1,5.983333333333332
2156,0,11,16,50.303690476190475
1262,6,1,1,1.29
306,0,2,1,1.724388888888889
1260,4,7,4,7.292166666666666
816,6,12,17,27.11875
2103,0,7,20,6.136333333333333
175,2,5,20,64.95902380952381
3336,3,8,1,4.939404761904762
2185,2,9,43,7.887166666666667
1591,0,9,8,14.905285714285718
1389,1,12,1,5.7620000000000005
2049,0,8,25,100.70100000000001
2422,4,9,1,1.18
1080,2,12,24,10.589242063492064
541,2,10,12,1.69
1137,0,3,12,6.3720952380952385
1086,1,4,48,53.94515873015872
1541,0,3,1,3.7960000000000003
85,6,10,3,14.50275396825397
901,3,8,22,65.9712380952381
3239,4,5,108,32.7075
1385,6,9,4,8.511630952380951
1129,3,1,1,3.4095
1952,0,5,6,22.074
778,6,6,4,6.21704761904762
873,6,2,11,7.107833333333335
1210,3,7,1,9.7435
853,6,5,13,9.996714285714289
2524,2,7,1,1.2241666666666666
995,1,3,5,12.661825396825398
2164,4,8,3,49.75333333333334
1006,6,2,3,8.874
866,2,2,1,9.030333333333331
1789,3,12,4,1.5966666666666667
9,0,4,1,13.363333333333335
176,4,12,31,26.768549062049065
2053,0,6,11,21.00192857142857
2657,2,4,24,125.94155952380952
1111,1,12,1,5.1913333333333345
705,3,7,24,18.993571428571432
2890,2,12,3,6.952857142857144
753,6,3,4,18.445999999999998
1101,4,6,4,2.8884285714285713
892,3,10,28,35.10033333333333
2555,1,3,48,10.263000000000002
3209,6,12,144,12.974547619047621
544,4,3,12,4.309329365079365
3012,3,12,17,13.831920634920634
638,2,6,3,3.35752380952381
661,2,11,12,1.4628333333333332
1482,3,11,36,41.099067460317464
283,3,8,17,44.04833333333333
1746,0,2,1,1.33
2136,3,7,21,28.918166666666664
2037,6,9,48,29.752000000000002
2023,1,8,3,6.456166666666666
1744,1,2,1,2.74
870,1,12,2,2.9059761904761903
1853,4,5,24,31.0025
1648,3,3,4,13.446000000000002
3313,6,9,4,6.313333333333333
2245,0,10,1,3.4088928571428574
1294,1,10,30,10.162166666666666
1434,2,5,48,31.319190476190474
2688,6,7,2,2.2585476190476195
1903,0,10,240,3.8466666666666662
1314,1,11,1,2.2044999999999995
2237,1,10,1,6.075
3874,2,2,3,4.227500000000001
2393,2,12,120,25.49071428571429
859,1,12,7,33.47751190476191
1369,1,5,18,12.766333333333337
677,1,1,1,8.005666666666666
430,3,10,12,11.15961904761905
105,3,8,72,9.58
2090,0,7,6,1.7273333333333332
2050,0,7,17,25.95316666666666
2115,6,9,2,17.12625
773,1,2,1,2.12
642,1,4,50,6.776785714285714
775,2,12,2,4.4075
1708,4,1,13,4.812666666666666
1685,1,3,2,8.141666666666667
1644,1,12,1,3.0073333333333334
1480,1,12,2,1.6716666666666669
949,4,6,24,24.215166666666665
1467,0,12,62,9.487999999999998
204,2,6,9,4.13
1324,0,12,33,9.126
1617,3,12,17,20.193142857142856
1366,2,7,4,2.130785714285714
3228,3,4,1,2.9266666666666663
379,0,5,5,6.468095238095238
215,6,12,1,2.710333333333333
796,1,7,1,3.319166666666667
1032,1,6,1,2.3
3490,1,4,1,2.3
2723,0,11,96,14.346555555555558
3296,4,11,5,22.48438095238095
3321,3,3,4,22.04095238095238
1646,4,6,1,2.3385
3257,2,4,8,6.581428571428571
3369,2,6,24,6.078095238095239
867,2,1,11,6.2349999999999985
890,1,11,6,7.93617857142857
612,2,12,39,31.771333333333327
1068,0,9,6,20.414166666666667
896,6,2,144,9.443333333333333
371,1,12,1,2.8225
